mmd2
0.0034482369668544788
0.0
0.003976305240391387
0.0
0.0009422185499028402
0.0
0.0
0.0022596306856357273
0.0
0.0
0.0
0.0
0.0
0.0015022970442923889
0.0018312054144324907
0.0
0.0
0.0
0.0001680252794791226
0.0
0.0
0.022603877371278447
0.0012473175468348252
0.0
0.005091126260312606
0.0
0.0
0.0
0.0
0.0
0.000769649197501554
0.0
0.0
0.0
0.00450764650998825
0.005845833689984925
0.0
0.0
0.0
0.0
0.004147768510347927
0.0
0.0
0.00903741769104438
0.005899484242435804
0.0
0.0
0.0
0.0
0.01090385767275448
0.0
0.0
0.005007162887917582
0.01440976470954447
0.0025753731058901774
0.0037162502804080066
0.0
0.0
0.007219549904587064
0.035481126077742786
0.00023315459102279945
0.0
0.0
0.0
0.0
0.0
0.016157536473314194
0.0
4.3649940848489166e-05
0.0006780880351917595
0.0
0.004172778698370516
0.0
0.0036452519647998116
0.0
0.0
0.0
0.01645271298838069
0.0
0.0
0.0016121661610517535
0.0
0.0
0.0
0.0
0.007306697220161196
0.00017964635849709865
0.0
0.0012505958649211557
0.0032319005505352383
0.002505338269152224
0.0
0.0
0.0
0.0
0.0025545754658145015
0.0
0.0
0.000476260641766757
0.003186217575216199
0.0
0.0
0.0
0.0017388926405677019
0.02929873505669356
0.007142409493607893
0.0
0.0
0.0
0.0
0.0004806641060577377
0.016974862863766704
0.0
0.027578900003063733
0.042418881305092526
0.0013255025968250678
0.0005074398434341543
0.0
0.0
0.011564838539981581
0.003536214242049196
0.010200768989079956
0.0
0.0
0.004566276120991697
0.0
0.006034411600338574
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.002075635961412692
0.0
0.0
0.0
0.013292501620810304
0.0
0.0015045531555513136
0.0
0.0
0.0
0.017145227766597326
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.004516240955421802
0.015369593067984022
0.0
0.0
0.0
0.006183956132890467
0.0
0.0
0.02994434489287845
0.022473095668502197
0.0
0.02741489135674824
0.0
0.0
0.0
0.010899776232228708
0.0
0.00018416853599712013
0.0005480294629789384
0.0
0.002150251099052758
0.0002920016864180752
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01153032577300328
0.0
0.0
0.029857417320060975
0.001617828824960199
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.002438849006462629
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.003068327170260954
4.5078834066680784e-05
0.004959282234864526
0.0
0.0
0.007626816185051011
0.0
0.0
0.0
0.0
0.0
0.0
0.0035815407294328416
0.0
0.0
0.0
0.005316085014233307
0.005231793978006438
0.016720506666971113
0.0
0.011839859484735538
0.016836986914325003
0.0
0.0
0.0
0.01468713302680369
0.0031374674467781194
0.0
0.002673370634363348
0.0
0.011538874556751733
0.0
0.009860245836357695
0.0
0.0
0.0
0.029368832948489798
0.0
0.0
0.0
0.0
0.0031774126031030026
0.000924751467126006
0.0
0.020345169260856055
0.0
0.0
0.0
0.0031484899050642223
0.0
0.012806619559106114
0.0
0.0038001724460334785
0.021785507105483104
0.0
0.0
0.0325557096937914
0.0
0.0
0.0
0.003942673083281889
0.0
0.0
0.013035310662317556
0.0
0.0
0.0
0.0
0.0
0.019281159812442494
0.00901177907303441
9.66515388345357e-05
0.029580003942868416
0.002049417164144085
0.0
0.0033247541237704237
0.0
0.0014519483658812504
0.0014060554545611836
0.0
0.0
0.0
0.0021860188630831168
0.0
0.023782514707608726
0.006130118459383382
0.0
0.006398021829723932
0.0
0.0008860101024112943
0.014043812422299462
0.0
0.0
0.0047747565660882785
0.01662938299405714
0.0
0.0
0.0162117861761244
0.014317198816522936
0.0
0.0
0.0
0.022002508342861438
0.0
0.0
0.011405422050987823
0.0
0.0
0.0
0.01295607037790325
0.015111110761160784
0.0
0.015498459402800924
0.0
0.008951488648936134
0.0
0.0
0.0
0.0
0.012038290005730756
0.0
0.0027705723373872004
0.0
0.0
0.0
0.0
0.0030366214505224143
0.0
0.0
0.0
0.004779754750874998
0.0
0.0
0.0
0.0
0.0
0.001217413777893528
0.0
0.0
0.0
0.010984302926981604
0.0
0.0
0.0
0.0
0.015773960552911914
0.00024551185330978775
0.003910556131351273
0.0
0.0
0.0
0.0
0.0
0.0
0.019349735774975674
0.0
0.0011679680277620896
0.0
0.0
0.0
0.0
0.005230341487206136
0.0
0.0
0.0
0.00986289337285462
0.012651035313078207
0.0
0.005039806972824579
0.0
0.018004718194368108
0.0
0.0
0.0
0.018161285651602244
0.0
0.0005088815052343154
0.028765578337471842
0.0
0.0
0.0031907481311461705
0.005286850929224096
0.0020121239757473486
0.0
0.0
0.013262233921583322
0.0
0.011447310198801519
0.00039805250994517927
0.0
0.0026606009996608115
0.0
0.003892434977587511
0.0
0.0
0.0
0.0
0.0
0.0007851076906668641
0.0
0.0011964444925738338
0.0
0.0
0.0
0.006845061989906309
0.0
0.0
0.002104474197052175
0.0
0.0
0.0
0.013649669161410527
0.0
0.0033407347552247835
0.004187662259416802
0.0
0.0
0.0
0.004098976311101454
0.0
0.0
0.0021901189129787113
0.003447920311362207
0.014958456649878604
0.0
0.0
0.0
0.0
0.009475390144004558
0.0
0.0
0.0
0.00564513958655577
0.033671667379225
0.0
0.0
0.0
0.0
0.000895564258746262
0.048148767545013405
0.0
0.004894878248105083
0.001925654735504212
0.00496385657916476
0.02912163361525355
0.008896381288563182
0.0047797227589865265
0.0
0.0
0.010650121613701824
0.0
0.0
0.010060605033769043
0.0
0.0
0.0
0.0020919044628124883
0.0
0.0
0.004764109249643322
0.0
0.0008595086233273985
0.0
0.0
0.002563372368507455
0.0
0.0014450246472264006
0.0
0.0
0.0
0.006416523453210532
0.0
0.0030726898690596194
0.0
0.0
0.0
0.0
0.005145342736454284
0.0005237081847311309
0.0
0.002859213051810361
0.0101133422125681
0.0034241941898147665
0.00989240409916059
0.0
0.0
0.0
0.0
0.0019924229319578934
0.0016079404939666198
0.0
0.020295479432758334
0.008454496912080112
0.0
