mmd2
0.08643865373867032
-5.361498940370524e-07
-2.513337835630125e-07
-4.7470317010578356e-08
1.1787723595002575e-06
-3.6734598030108145e-08
7.149178737897444e-08
-5.552503881123272e-07
-4.5499773970725244e-07
3.947529014780571e-08
4.124057098042755e-07
1.5237503303566768e-07
-4.685696264328243e-07
1.6302885397223577e-07
7.641189481155664e-08
-3.153703425073928e-07
-3.7510227968162724e-07
5.041153403606558e-07
1.011143658580238e-06
7.506526895628696e-07
-1.2715401687124483e-07
-6.040976296972644e-08
-3.348696071547863e-07
-2.5021810623471197e-08
5.302929271255863e-07
3.8989738149197706e-07
4.137353670774502e-07
-4.363290362352501e-07
-3.795533265460449e-07
-2.9301784909563366e-07
-2.1623885126942355e-08
6.178157985203825e-09
4.4257065279218466e-07
-4.5954797167624406e-07
2.610655249757343e-07
-3.728875863640013e-07
7.100766123979696e-07
-4.2316290471688944e-08
2.405645855851901e-07
1.6087974552547735e-07
-2.840644526269642e-07
-3.3029518542448955e-07
-4.0942809365063226e-07
-4.470753056651233e-07
-5.41946911569724e-07
-3.371324317491542e-07
2.3691342243559177e-07
-6.10943977630285e-08
-1.2881880961934655e-07
-1.756706242694861e-07
-3.934431440644204e-07
1.7911323757502373e-07
-2.1201326028119638e-07
-1.914285581161579e-07
-4.038244916237943e-07
-3.463768361022801e-08
-3.505129342329383e-07
2.465985715405239e-06
-3.23285791026251e-07
-3.23999072016079e-07
-5.064922345976441e-07
-3.900000098422396e-07
-3.8769311738739987e-07
5.41895337269338e-07
3.697642865230222e-07
-2.2636896623851044e-07
3.1381938714325486e-07
3.9987817612718857e-07
-2.7843958316786654e-07
1.9076759283365163e-07
-8.965431286256376e-09
-1.712954629251584e-07
3.3065488147521194e-07
-4.5347263544215366e-07
-4.413512515455409e-07
-2.746650449303445e-07
-2.0475711570711042e-07
-1.478302762425443e-07
-2.6682573150971223e-07
-3.386537221761188e-07
-3.5960715960570155e-07
1.0523783982030466e-06
-4.6889047999876254e-07
-1.676424132845966e-08
5.458005463143678e-07
4.4470896187753794e-07
-2.6844709810625034e-07
-4.126538715176764e-07
-3.0415208995826504e-07
3.312812268951859e-08
-3.965291295315865e-08
-2.447199884958451e-07
-2.777251622010368e-07
-4.496835663836407e-07
-2.322768593021607e-07
-7.385788203251309e-08
-1.27439880648339e-07
-2.2540601296583418e-07
-3.8963711967987535e-07
-4.6576388701424776e-07
3.732537694478566e-07
-1.3307173607479683e-07
-5.494484163204305e-07
-2.5108118806294044e-07
-2.7336720576087714e-07
-5.109875982345358e-07
-3.0408383167035424e-07
1.0757111090775595e-07
1.0227767464066062e-06
8.96898586955075e-07
-4.649292628666757e-07
2.356628230337776e-07
-4.3930806414849144e-07
-3.612054764179362e-07
-1.9940382833816273e-07
3.011060656366027e-07
2.201464355255922e-07
-3.4933351567012494e-07
7.425032397812004e-07
-4.382990113072083e-07
1.2018817008296878e-07
-4.877489301335913e-08
6.780482575408087e-08
8.29837132343414e-09
2.2342390915142119e-07
6.874854308058787e-08
-3.7542263475742743e-07
8.435534295525571e-07
1.1356877882562344e-07
-3.5296739175905145e-07
2.643236466148835e-06
-2.9589006467212187e-07
-3.5540503784403654e-07
1.2119048653502773e-07
-1.3470073012555872e-07
-1.8179141791918596e-07
-7.752285480222554e-10
8.496713008732115e-07
8.032749070352452e-07
-3.0762411951101853e-07
-3.564102770692301e-07
-1.7895475168394626e-07
2.341734126165562e-06
-4.909866913038741e-08
-2.8782844041508326e-07
3.678887916525042e-07
-5.112361309844715e-07
2.8064384749448834e-07
1.901485435773509e-08
1.656746955180921e-07
-2.5286473337438053e-07
-8.738505830052645e-08
-2.140062846933688e-07
2.752759467039567e-07
-3.1949697132382937e-07
-2.0060248306918993e-07
-3.812429512084492e-07
2.8418299469201713e-07
-4.818993244448677e-07
-5.096361377354697e-08
-4.3163530238921055e-07
-5.140640289003073e-07
-2.177700233474411e-07
-3.01534295310546e-08
-3.9295598774913287e-07
-3.7974852440392226e-07
-3.133551593759165e-07
2.476454099564762e-07
-1.110373992752045e-08
-2.0943453638011533e-07
-2.3152040173890498e-07
2.617796968085173e-07
-4.895172185381824e-07
-2.532556271361841e-07
1.2221579899218682e-06
-2.575575759333759e-07
3.0558219399345887e-07
-3.8798596668776497e-07
-1.455385565396483e-07
9.562238763027864e-07
3.578502068002365e-07
-3.429113535347028e-07
-3.5613488114094594e-07
2.1044306852679995e-07
1.482755171977601e-07
7.066116358700469e-09
4.570497338374224e-07
9.256414246205935e-07
-2.678519892551634e-07
-3.835346706893006e-07
5.073390865195648e-07
-1.4935424008655218e-07
3.852199581544369e-08
1.0834346155785823e-06
-1.1431261559557981e-07
-2.2074612848754782e-07
-3.856519614764409e-07
-1.2521001480081395e-07
-6.850167189043077e-08
2.7447043315920183e-06
-6.064003372774351e-07
-3.0929386607425613e-07
-1.2168693164227307e-07
-3.5181572810571993e-07
1.1821201231221323e-06
-3.99789170879572e-07
-2.391382956101751e-07
-3.8917212186184713e-07
-4.4333957105457955e-07
3.46786255933651e-07
-1.7982525690740658e-07
-1.475362862990437e-07
-3.135546693400215e-07
-1.4861766040041857e-07
-3.035176177057508e-07
-5.595292869031709e-07
3.8733611118502154e-07
6.497717719433638e-08
-4.94674048390209e-08
-6.101381033740694e-07
-4.0975186976766054e-07
-8.6700423729269e-08
-2.4893062899877805e-07
3.3378974406694795e-07
8.41567284748379e-08
-2.3011054639532347e-07
-2.09432753806027e-07
-3.832999229125278e-08
-1.3877338256307326e-07
-1.464695054131937e-08
-1.2014170014396086e-07
1.9450015553701405e-07
-3.392698497695079e-07
3.9162491849431547e-07
-4.168546035021592e-07
-3.4374914981150084e-07
-1.6577846428944554e-07
4.065707799316698e-07
-4.0847237503527367e-07
4.1117117421940463e-07
-1.0789159388124858e-07
-3.556448022745684e-07
-4.335513008602021e-07
-4.028696642954799e-07
-2.7924442114191095e-07
-4.6367663175672647e-07
-5.040543391565677e-07
4.798961199536933e-07
-4.215689353159746e-09
-3.230209455473698e-07
4.38782723932718e-07
-2.88617856059048e-07
-2.8133573937161316e-07
